Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Collar_height,Collar_depth,Chamber_area,Time_of_day,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,year,Juliday,month,ecosystems,total Soil respiration,soil temperature,soil MOSITURE (%WHC),Root respiration,Rh,Ecosystems,SPEI,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,10,Forests,2.915407855,,15.40785498,1.238670695,1.63141994,3,-1.207694393,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,11,Forests,2.552870091,,17.31117825,1.389728097,1.102719033,3,-1.908248741,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,12,Forests,1.66163142,,16.67673716,0.619335347,0.996978852,3,-1.878630956,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,1,Forests,0.709969789,,8.429003021,0.271903323,0.392749245,3,-1.659832894,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,2,Forests,1.767371601,,11.6918429,0.80060423,0.951661631,3,0.655385915,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,3,Forests,2.220543807,,12.68882175,1.042296073,1.163141994,3,-1.937508957,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,4,Forests,2.779456193,,17.40181269,1.087613293,1.63141994,3,-1.885336816,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,5,Forests,3.398791541,,18.03625378,1.797583082,1.570996979,3,0.220297284,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,6,Forests,3.655589124,,16.40483384,1.873111782,1.737160121,3,-0.655068784,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,7,Forests,4.425981873,,18.39879154,2.49244713,1.888217523,3,-0.644751314,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,8,Forests,2.885196375,,10.96676737,1.314199396,1.510574018,3,1.378473801,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,9,Forests,2.129909366,,10.06042296,1.238670695,0.84592145,3,0.973414595,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,10,Forests,1.752265861,,9.516616314,0.725075529,0.951661631,3,-0.520923326,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,11,Forests,1.465256798,,8.882175227,0.634441088,0.80060423,3,1.872811277,,,
,,2,Dong,,,,China,Shandong,Linyi,,2011,,35.25,118.066667,,None,,,,Populus tremuloide,Temperate,Forests,Natural,Deciduous,Middle-age,cinnamon soil,Dry,,,,,,14.1,850,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,12,Forests,1.148036254,,6.888217523,0.483383686,0.604229607,3,0.903750506,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,1,Grassland,-31.59753647,,,,,4,-1.006410836,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,2,Grassland,-1.376983838,,,,,4,1.206775584,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,4,Grassland,87.31618745,,,,,4,-1.434237551,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,5,Grassland,157.7014956,,,,,4,0.096916788,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,6,Grassland,391.522708,,,,,4,-0.457473481,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,7,Grassland,328.9768669,,,,,4,-1.094930693,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,8,Grassland,201.6975363,,,,,4,-1.515465346,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,9,Grassland,82.76326119,,,,,4,-1.509554777,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,10,Grassland,64.03648827,,,,,4,-1.59221971,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,11,Grassland,29.29296402,,,,,4,-1.356728464,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,12,Grassland,-25.13082557,,,,,4,0.217501763,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,1,Grassland,-15.26531362,,,,,4,-0.71840966,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,2,Grassland,-40.17224416,,,,,4,-0.593311065,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,3,Grassland,49.98738936,,,,,4,-2.07298581,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,4,Grassland,61.22530347,,,,,4,0.009738887,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,5,Grassland,115.9179011,,,,,4,-0.121643828,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,6,Grassland,310.1671057,,,,,4,0.248183524,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,7,Grassland,315.6091072,,,,,4,-0.450836192,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,8,Grassland,149.6322501,,,,,4,-1.376865931,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,9,Grassland,73.03238076,,,,,4,-1.24298785,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,10,Grassland,31.64914184,,,,,4,-0.355572039,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,11,Grassland,-23.45852324,,,,,4,-0.655942391,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,12,Grassland,-30.06669075,,,,,4,-0.19922959,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,1,Grassland,-40.55702839,,,,,4,-0.02341585,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,2,Grassland,-34.59593137,,,,,4,-1.83204777,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,3,Grassland,24.46407603,,,,,4,1.034289332,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,4,Grassland,159.4574686,,,,,4,-0.827848298,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,5,Grassland,39.84184589,,,,,4,-1.386209497,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,6,Grassland,190.1683166,,,,,4,-2.185787072,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,7,Grassland,246.238372,,,,,4,-1.15842547,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,8,Grassland,234.5962094,,,,,4,-1.099696169,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,9,Grassland,105.712777,,,,,4,-1.833269961,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,10,Grassland,31.97330904,,,,,4,-0.355133334,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,11,Grassland,26.73976817,,,,,4,-0.762596789,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.5125,116.827222,1343,,,,,Stipa baicalensis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,12,Grassland,32.48382687,,,,,4,1.161420992,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1130,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,1,Grassland,-67.28692496,,,,,4,-1.006410836,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,2,Grassland,-41.35157362,,,,,4,1.206775584,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,3,Grassland,43.47080389,,,,,4,-1.434237551,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,4,Grassland,75.17154424,,,,,4,0.096916788,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,5,Grassland,355.1875919,,,,,4,-0.457473481,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,6,Grassland,339.3455754,,,,,4,-1.094930693,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,8,Grassland,159.0995778,,,,,4,-1.515465346,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,9,Grassland,45.47907239,,,,,4,-1.509554777,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,10,Grassland,48.9065337,,,,,4,-1.59221971,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,11,Grassland,-7.27052928,,,,,4,-1.356728464,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,12,Grassland,-100.7228335,,,,,4,0.217501763,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,1,Grassland,-23.64660551,,,,,4,-0.71840966,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,2,Grassland,-54.79344609,,,,,4,-0.593311065,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,3,Grassland,21.38229734,,,,,4,-2.07298581,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,4,Grassland,23.18862776,,,,,4,0.009738887,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,5,Grassland,57.04527567,,,,,4,-0.121643828,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,6,Grassland,263.7724824,,,,,4,0.248183524,,,
,,3,Qi,,,,China,,Inner Mongolia,CN-XILIN,2005,3,43.538889,116.554167,1343,,,,,Stipa grandis,Temperate,Grassland,Natural,Deciduous,Mature,chernozem,Dry,1.05,,,,,-1.4,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,7,Grassland,229.0246595,,,,,4,-0.450836192,,,
